asset,published_at_utc,published_at_local,date_local,history_file,entry_ts_utc,entry_close,n_candles_snapshot,ret_6h_pct,ret_12h_pct,ret_24h_pct,ret_48h_pct,range_24h_pct,range_48h_pct,atr14_pct,dist_from_24h_high_pct,dist_from_24h_low_pct,dist_from_48h_high_pct,dist_from_48h_low_pct,close_vs_sma_24_pct,close_vs_sma_48_pct,is_up_24h,is_up_48h
ETH-USDT,2026-03-25T05:36:48+00:00,2026-03-25T07:36:48+02:00,2026-03-25,data/history/2026-03-25/2026-03-25T05-36-48Z.json,1774414800,2172.79,96,0.7689,3.0276,1.8335,4.9941,3.5342,8.0537,0.8476,-0.3222,3.212,-1.157,6.8967,1.1182,1.6181,1,1
ETH-USDT,2026-03-25T07:16:08+00:00,2026-03-25T09:16:08+02:00,2026-03-25,data/history/2026-03-25/2026-03-25T07-16-08Z.json,1774422000,2172.1,96,0.7014,2.611,0.2937,6.2219,3.5353,7.7676,0.792,-0.354,3.1813,-1.1892,6.5784,1.0449,1.3391,1,1
ETH-USDT,2026-03-25T09:04:26+00:00,2026-03-25T11:04:26+02:00,2026-03-25,data/history/2026-03-25/2026-03-25T09-04-26Z.json,1774429200,2178.31,96,0.9187,1.3828,0.6208,6.5908,4.0178,7.2285,0.7972,-0.5605,3.4573,-0.9007,6.3278,1.2798,1.3765,1,1
ETH-USDT,2026-03-25T10:06:09+00:00,2026-03-25T12:06:09+02:00,2026-03-25,data/history/2026-03-25/2026-03-25T10-06-09Z.json,1774432800,2185.08,96,0.8706,1.8372,1.1007,6.6392,4.0053,6.8139,0.7864,-0.249,3.7564,-0.5881,6.2259,1.5317,1.5496,1,1
ETH-USDT,2026-03-25T11:05:45+00:00,2026-03-25T13:05:45+02:00,2026-03-25,data/history/2026-03-25/2026-03-25T11-05-45Z.json,1774436400,2185.63,96,0.7574,1.3644,0.9147,2.3887,4.0043,4.0908,0.7426,-0.2237,3.7806,-0.3102,3.7806,1.5175,1.5246,1,1
ETH-USDT,2026-03-25T11:54:02+00:00,2026-03-25T13:54:02+02:00,2026-03-25,data/history/2026-03-25/2026-03-25T11-54-02Z.json,1774436400,2185.44,96,0.7487,1.3556,0.9059,2.3798,4.3913,4.3913,0.798,-0.6191,3.7722,-0.6191,3.7722,1.5091,1.516,1,1
ETH-USDT,2026-03-25T13:45:52+00:00,2026-03-25T15:45:52+02:00,2026-03-25,data/history/2026-03-25/2026-03-25T13-45-52Z.json,1774443600,2191.17,96,1.2167,1.5856,2.4658,0.2562,4.3799,4.3799,0.8377,-0.356,4.0239,-0.356,4.0239,1.6278,1.7368,1,1
ETH-USDT,2026-03-25T15:17:26+00:00,2026-03-25T17:17:26+02:00,2026-03-25,data/history/2026-03-25/2026-03-25T15-17-26Z.json,1774450800,2154.12,96,-1.4791,-0.202,0.8757,1.206,4.4552,4.4552,0.8558,-2.0821,2.3731,-2.0821,2.3731,-0.1903,0.0062,1,1
ETH-USDT,2026-03-25T17:15:39+00:00,2026-03-25T19:15:39+02:00,2026-03-25,data/history/2026-03-25/2026-03-25T17-15-39Z.json,1774458000,2169.01,96,-0.8008,-0.0088,2.8484,0.7708,4.3209,4.4246,0.8694,-1.3813,2.9396,-1.3813,3.0433,0.2763,0.636,1,1
ETH-USDT,2026-03-25T19:09:08+00:00,2026-03-25T21:09:08+02:00,2026-03-25,data/history/2026-03-25/2026-03-25T19-09-08Z.json,1774465200,2166.29,96,-0.8272,0.0674,2.3365,0.5365,3.8471,4.4302,0.8536,-1.5086,2.3386,-1.5086,2.9216,-0.0166,0.5108,1,1
ETH-USDT,2026-03-25T20:53:09+00:00,2026-03-25T22:53:09+02:00,2026-03-25,data/history/2026-03-25/2026-03-25T20-53-09Z.json,1774468800,2166.45,96,-0.3473,-0.4714,0.8533,0.2336,2.698,4.4298,0.8605,-1.5011,1.1969,-1.5011,2.9288,-0.0567,0.5071,1,1
ETH-USDT,2026-03-25T21:51:36+00:00,2026-03-25T23:51:36+02:00,2026-03-25,data/history/2026-03-25/2026-03-25T21-51-36Z.json,1774472400,2163.29,96,0.0347,-1.0597,0.6837,0.2656,2.6959,4.4363,0.8243,-1.6493,1.0466,-1.6493,2.787,-0.231,0.3548,1,1
ETH-USDT,2026-03-25T22:52:36+00:00,2026-03-26T00:52:36+02:00,2026-03-26,data/history/2026-03-26/2026-03-25T22-52-36Z.json,1774476000,2174.34,96,0.0212,-0.5097,1.3367,0.9762,2.5819,4.4138,0.8317,-1.1328,1.4492,-1.1328,3.281,0.2218,0.8461,1,1
ETH-USDT,2026-03-25T23:48:23+00:00,2026-03-26T01:48:23+02:00,2026-03-26,data/history/2026-03-26/2026-03-25T23-48-23Z.json,1774479600,2167.47,96,0.1891,-0.8712,0.5222,0.6941,2.4346,4.4277,0.8157,-1.4533,0.9813,-1.4533,2.9744,-0.1171,0.5126,1,1
ETH-USDT,2026-03-26T03:23:46+00:00,2026-03-26T05:23:46+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T03-23-46Z.json,1774494000,2147.08,96,-0.7874,-0.7149,-0.5281,0.2638,2.5602,4.4698,0.7678,-2.4168,0.1435,-2.4168,2.053,-1.0539,-0.502,0,1
ETH-USDT,2026-03-26T05:46:46+00:00,2026-03-26T07:46:46+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T05-46-46Z.json,1774501200,2127.29,96,-1.9226,-1.6682,-1.932,-0.299,3.566,4.5114,0.7817,-3.3695,0.1965,-3.3695,1.1418,-1.8672,-1.4317,0,0
ETH-USDT,2026-03-26T07:23:53+00:00,2026-03-26T09:23:53+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T07-23-53Z.json,1774508400,2121.52,96,-2.0151,-2.3524,-2.0006,-2.0418,4.081,4.5236,0.7751,-3.6507,0.4304,-3.6507,0.873,-1.9591,-1.6277,0,0
ETH-USDT,2026-03-26T09:10:36+00:00,2026-03-26T11:10:36+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T09-10-36Z.json,1774515600,2119.94,96,-1.5415,-2.0415,-3.0424,-2.0754,4.0841,4.527,0.7374,-3.7279,0.3561,-3.7279,0.7991,-1.8031,-1.6267,0,0
ETH-USDT,2026-03-26T11:09:28+00:00,2026-03-26T13:09:28+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T11-09-28Z.json,1774522800,2077.83,96,-1.9785,-4.2029,-4.9709,-4.0627,6.0063,6.0501,0.8288,-5.7863,0.2199,-5.8301,0.2199,-3.2833,-3.3873,0,0
ETH-USDT,2026-03-26T13:54:05+00:00,2026-03-26T15:54:05+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T13-54-05Z.json,1774530000,2091.01,96,-1.5263,-3.4242,-4.2736,-2.218,5.9636,6.4902,0.8533,-4.6365,1.3271,-5.1631,1.3271,-2.2669,-2.6373,0,0
ETH-USDT,2026-03-26T15:22:52+00:00,2026-03-26T17:22:52+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T15-22-52Z.json,1774537200,2062.92,96,-0.9802,-4.1897,-4.6066,-3.3951,6.5325,7.1379,0.8922,-5.9896,0.5429,-6.595,0.5429,-3.1885,-3.814,0,0
ETH-USDT,2026-03-26T17:16:13+00:00,2026-03-26T19:16:13+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T17-16-13Z.json,1774544400,2064.59,96,-0.1939,-2.6031,-4.5665,-2.103,6.3756,7.1322,0.8276,-5.7522,0.6234,-6.5088,0.6234,-2.7206,-3.6393,0,0
ETH-USDT,2026-03-26T19:21:23+00:00,2026-03-26T21:21:23+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T19-21-23Z.json,1774551600,2045.55,96,-1.7101,-3.6672,-5.8491,-3.3673,7.2944,8.058,0.8686,-6.7366,0.5578,-7.5002,0.5578,-3.1274,-4.3801,0,0
ETH-USDT,2026-03-26T20:48:27+00:00,2026-03-26T22:48:27+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T20-48-27Z.json,1774555200,2070.0,96,-0.2861,-2.3695,-4.4599,-3.6367,7.2082,7.9628,0.9407,-5.4758,1.7324,-6.2304,1.7324,-1.7886,-3.1666,0,0
ETH-USDT,2026-03-26T21:43:21+00:00,2026-03-26T23:43:21+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T21-43-21Z.json,1774558800,2070.6,96,0.0237,-0.6115,-4.3214,-3.6303,7.2061,7.9605,0.9311,-5.4453,1.7608,-6.1997,1.7608,-1.568,-3.0599,0,0
ETH-USDT,2026-03-26T22:48:29+00:00,2026-03-27T00:48:29+02:00,2026-03-27,data/history/2026-03-27/2026-03-26T22-48-29Z.json,1774562400,2063.59,96,0.1393,-0.7298,-5.1083,-3.8249,6.9335,7.9875,0.9303,-5.5064,1.4271,-6.5604,1.4271,-1.6811,-3.3089,0,0
ETH-USDT,2026-03-26T23:45:25+00:00,2026-03-27T01:45:25+02:00,2026-03-27,data/history/2026-03-27/2026-03-26T23-45-25Z.json,1774566000,2058.99,96,0.4964,-0.4646,-5.0715,-4.5088,6.7096,8.0054,0.9128,-5.5027,1.2069,-6.7985,1.2069,-1.6899,-3.4348,0,0
ETH-USDT,2026-03-27T03:26:57+00:00,2026-03-27T05:26:57+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T03-26-57Z.json,1774580400,2062.81,96,-0.2833,-0.3526,-4.1948,-4.4323,5.8188,7.9906,0.8039,-4.4289,1.3899,-6.6007,1.3899,-0.7893,-2.9134,0,0
ETH-USDT,2026-03-27T05:47:28+00:00,2026-03-27T07:47:28+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T05-47-28Z.json,1774587600,2059.04,96,-0.0587,0.4988,-2.8649,-5.0784,4.5696,8.0052,0.8073,-3.3603,1.2093,-6.7959,1.2093,-0.6552,-2.8771,0,0
ETH-USDT,2026-03-27T07:22:16+00:00,2026-03-27T09:22:16+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T07-22-16Z.json,1774594800,2069.99,96,-0.1948,1.0333,-2.5162,-4.3809,4.5454,7.9628,0.7657,-2.8135,1.7319,-6.2309,1.7319,0.095,-2.1748,0,0
ETH-USDT,2026-03-27T09:05:12+00:00,2026-03-27T11:05:12+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T09-05-12Z.json,1774602000,2047.12,96,-0.698,-1.0417,-1.7386,-6.3729,2.9104,8.0533,0.7938,-2.2749,0.6355,-7.4177,0.6355,-0.7859,-2.9957,0,0
ETH-USDT,2026-03-27T10:04:36+00:00,2026-03-27T12:04:36+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T10-04-36Z.json,1774605600,2041.57,96,-0.5693,-1.172,-1.789,-6.5848,2.9183,8.0752,0.801,-2.5529,0.3654,-7.7098,0.3654,-0.9686,-3.1154,0,0
ETH-USDT,2026-03-27T11:03:44+00:00,2026-03-27T13:03:44+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T11-03-44Z.json,1774609200,1989.98,96,-3.4674,-3.4108,-3.8006,-8.9887,5.5719,10.8167,0.9766,-5.2116,0.3603,-10.4564,0.3603,-3.2198,-5.333,0,0
ETH-USDT,2026-03-27T11:52:43+00:00,2026-03-27T13:52:43+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T11-52-43Z.json,1774609200,1991.01,96,-3.4175,-3.3608,-3.7508,-8.9416,5.569,10.8111,0.9947,-5.1572,0.4119,-10.3992,0.4119,-3.1717,-5.2849,0,0
ETH-USDT,2026-03-27T13:39:39+00:00,2026-03-27T15:39:39+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T13-39-39Z.json,1774616400,1984.26,96,-3.9616,-4.3283,-4.6551,-9.1606,5.8833,11.0384,1.002,-5.1107,0.7726,-10.2658,0.7726,-3.1454,-5.2361,0,0
ETH-USDT,2026-03-27T15:04:56+00:00,2026-03-27T17:04:56+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T15-04-56Z.json,1774623600,1992.82,96,-2.3692,-3.332,-3.7336,-7.8482,5.6056,10.9167,0.9309,-4.4068,1.1988,-9.7179,1.1988,-2.3923,-4.4858,0,0
ETH-USDT,2026-03-27T16:03:37+00:00,2026-03-27T18:03:37+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T16-03-37Z.json,1774627200,1990.09,96,-0.0803,-3.0766,-3.4274,-8.4545,5.6133,10.7744,0.9631,-4.55,1.0633,-9.7111,1.0633,-2.3815,-4.4395,0,0
ETH-USDT,2026-03-27T17:07:37+00:00,2026-03-27T19:07:37+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T17-07-37Z.json,1774630800,1993.28,96,0.0803,-3.3074,-2.7108,-7.8627,5.6043,10.7571,0.9624,-4.3827,1.2216,-9.5355,1.2216,-2.107,-4.1198,0,0
ETH-USDT,2026-03-27T19:08:34+00:00,2026-03-27T21:08:34+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T19-08-34Z.json,1774638000,1980.28,96,0.0536,-4.1542,-3.3453,-8.8533,5.6411,10.8278,0.9297,-5.068,0.5732,-10.2546,0.5732,-2.4515,-4.3752,0,0
ETH-USDT,2026-03-27T20:53:05+00:00,2026-03-27T22:53:05+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T20-53-05Z.json,1774641600,1985.51,96,-0.196,-3.0404,-3.8391,-8.3595,5.4424,10.7992,0.9586,-4.6074,0.835,-9.9642,0.835,-2.0576,-3.9587,0,0
ETH-USDT,2026-03-27T21:49:00+00:00,2026-03-27T23:49:00+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T21-49-00Z.json,1774645200,1987.09,96,-0.1924,-2.6499,-3.9436,-8.1802,5.4381,10.7907,0.9122,-4.5242,0.9139,-9.8768,0.9139,-1.8157,-3.7109,0,0
ETH-USDT,2026-03-27T22:49:22+00:00,2026-03-28T00:49:22+02:00,2026-03-28,data/history/2026-03-28/2026-03-27T22-49-22Z.json,1774648800,1985.89,96,-0.0362,-0.2912,-3.8673,-8.6813,5.4414,10.4885,0.8691,-4.5874,0.854,-9.6345,0.854,-1.7099,-3.5836,0,0
ETH-USDT,2026-03-27T23:44:15+00:00,2026-03-28T01:44:15+02:00,2026-03-28,data/history/2026-03-28/2026-03-27T23-44-15Z.json,1774652400,1991.25,96,0.7091,-0.0216,-3.3491,-8.1946,5.4267,10.2127,0.8442,-4.3058,1.1209,-9.0918,1.1209,-1.3037,-3.149,0,0
ETH-USDT,2026-03-28T03:13:29+00:00,2026-03-28T05:13:29+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T03-13-29Z.json,1774666800,1987.89,96,0.1269,-0.1522,-3.5712,-7.6744,5.1899,9.3184,0.719,-4.2361,0.9538,-8.3646,0.9538,-0.837,-2.646,0,0
ETH-USDT,2026-03-28T05:33:36+00:00,2026-03-28T07:33:36+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T05-33-36Z.json,1774674000,1992.86,96,-0.0025,0.7905,-3.3277,-5.987,5.177,7.9935,0.6643,-3.9762,1.2008,-6.7928,1.2008,-0.3199,-2.1183,0,0
ETH-USDT,2026-03-28T07:11:18+00:00,2026-03-28T09:11:18+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T07-11-18Z.json,1774681200,2003.17,96,0.6441,0.5739,-3.0463,-5.663,5.031,7.9524,0.6288,-3.3217,1.7093,-6.2431,1.7093,0.4525,-1.3705,0,0
ETH-USDT,2026-03-28T08:54:30+00:00,2026-03-28T10:54:30+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T08-54-30Z.json,1774684800,1998.59,96,0.5722,0.6405,-2.4016,-5.7376,4.1504,7.6739,0.6376,-2.6664,1.484,-6.1899,1.484,0.3175,-1.4771,0,0
ETH-USDT,2026-03-28T09:50:47+00:00,2026-03-28T11:50:47+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T09-50-47Z.json,1774688400,1997.71,96,0.4425,0.6215,-2.1297,-4.1102,3.7803,6.2452,0.6063,-2.3397,1.4406,-4.8045,1.4406,0.3635,-1.4344,0,0
ETH-USDT,2026-03-28T10:47:43+00:00,2026-03-28T12:47:43+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T10-47-43Z.json,1774692000,1994.37,96,0.1738,0.4371,0.1346,-4.0596,2.0653,6.2556,0.6066,-0.7897,1.2756,-4.98,1.2756,0.1863,-1.5156,1,0
ETH-USDT,2026-03-28T11:38:02+00:00,2026-03-28T13:38:02+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T11-38-02Z.json,1774695600,1997.18,96,0.1384,0.2143,0.2761,-3.4526,2.0624,6.2468,0.5715,-0.6479,1.4145,-4.8323,1.4145,0.3109,-1.3067,1,0
ETH-USDT,2026-03-28T13:16:46+00:00,2026-03-28T15:16:46+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T13-16-46Z.json,1774702800,2003.08,96,-0.2048,0.6396,1.2055,-3.7508,1.8891,5.828,0.5519,-0.3515,1.5376,-4.1232,1.7049,0.5329,-0.861,1,0
ETH-USDT,2026-03-28T14:47:26+00:00,2026-03-28T16:47:26+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T14-47-26Z.json,1774706400,2026.79,96,1.3851,1.9912,1.8789,-2.3676,3.5583,5.5117,0.6818,-0.9735,2.5849,-2.6569,2.8548,1.5945,0.3395,1,0
ETH-USDT,2026-03-28T15:43:52+00:00,2026-03-28T17:43:52+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T15-43-52Z.json,1774710000,2027.23,96,1.3848,1.9267,1.8238,-2.0714,3.5576,5.5105,0.7183,-0.9515,2.606,-2.6346,2.8758,1.5525,0.4121,1,0
ETH-USDT,2026-03-28T16:49:15+00:00,2026-03-28T18:49:15+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T16-49-15Z.json,1774713600,2024.29,96,1.3803,1.6766,1.8967,-1.7678,3.5627,5.5185,0.691,-1.0982,2.4646,-2.7837,2.7348,1.3264,0.3045,1,0
ETH-USDT,2026-03-28T17:42:11+00:00,2026-03-28T19:42:11+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T17-42-11Z.json,1774717200,2021.93,96,1.1876,1.3793,2.2607,-1.3125,3.5669,5.5249,0.6868,-1.2162,2.3507,-2.9037,2.6213,1.113,0.2149,1,0
ETH-USDT,2026-03-28T18:57:28+00:00,2026-03-28T20:57:28+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T18-57-28Z.json,1774720800,2022.99,96,1.1677,1.0767,1.9549,-1.1652,3.3554,5.522,0.6518,-1.1631,2.1923,-2.8497,2.6723,1.0864,0.2932,1,0
ETH-USDT,2026-03-28T19:40:06+00:00,2026-03-28T21:40:06+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T19-40-06Z.json,1774724400,2019.56,96,-0.3228,0.6163,1.3968,-1.4281,3.2938,5.5314,0.6262,-1.3349,1.9588,-3.0244,2.507,0.8592,0.1547,1,0
ETH-USDT,2026-03-28T20:47:13+00:00,2026-03-28T22:47:13+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T20-47-13Z.json,1774728000,2023.67,96,0.1475,1.2291,1.9034,-1.991,3.2733,5.3398,0.6014,-1.1291,2.1441,-2.6348,2.705,0.983,0.4002,1,0
ETH-USDT,2026-03-28T21:41:13+00:00,2026-03-28T23:41:13+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T21-41-13Z.json,1774731600,2018.36,96,-0.4184,0.9412,1.6617,-2.432,3.2819,5.3539,0.5915,-1.3952,1.8867,-2.9048,2.449,0.6474,0.1881,1,0
ETH-USDT,2026-03-28T22:45:33+00:00,2026-03-29T00:45:33+02:00,2026-03-29,data/history/2026-03-29/2026-03-28T22-45-33Z.json,1774735200,2010.44,96,-0.7077,0.6866,1.2464,-2.6789,3.2948,5.3749,0.6096,-1.7946,1.5002,-3.3102,2.0647,0.2195,-0.1387,1,0
ETH-USDT,2026-03-28T23:42:47+00:00,2026-03-29T01:42:47+02:00,2026-03-29,data/history/2026-03-29/2026-03-28T23-42-47Z.json,1774738800,1998.52,96,-1.1084,0.016,0.2815,-2.9962,3.1839,5.407,0.6512,-2.4018,0.7821,-3.9264,1.4806,-0.3892,-0.6688,1,0
ETH-USDT,2026-03-29T03:32:33+00:00,2026-03-29T05:32:33+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T03-32-33Z.json,1774753200,2013.98,96,0.2269,-0.6345,1.2605,-2.3056,2.9429,5.1227,0.6047,-1.6157,1.3272,-2.8858,2.2369,0.2467,0.3544,1,0
ETH-USDT,2026-03-29T05:48:41+00:00,2026-03-29T07:48:41+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T05-48-41Z.json,1774760400,2001.95,96,0.3604,-0.9387,0.3776,-2.8868,2.8697,5.1535,0.5817,-2.2263,0.6434,-3.5041,1.6494,-0.3923,-0.1311,1,0
ETH-USDT,2026-03-29T07:17:38+00:00,2026-03-29T09:17:38+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T07-17-38Z.json,1774767600,2002.13,96,-0.1501,-0.9087,-0.2521,-3.0966,2.8694,5.0336,0.5499,-2.2171,0.6523,-3.3754,1.6582,-0.3873,0.0008,0,0
ETH-USDT,2026-03-29T08:55:36+00:00,2026-03-29T10:55:36+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T08-55-36Z.json,1774771200,2004.19,96,-0.2434,-1.0008,0.2546,-2.1282,2.8665,4.1388,0.5425,-2.1121,0.7544,-2.3795,1.7593,-0.3035,0.145,1,0
ETH-USDT,2026-03-29T09:50:07+00:00,2026-03-29T11:50:07+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T09-50-07Z.json,1774774800,1999.91,96,-0.5609,-0.4733,0.0185,-2.0219,2.8726,3.8797,0.5446,-2.3306,0.542,-2.3306,1.5491,-0.5177,-0.0262,1,0
ETH-USDT,2026-03-29T10:50:24+00:00,2026-03-29T12:50:24+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T10-50-24Z.json,1774778400,1997.05,96,-0.4278,-0.7361,0.016,0.2691,2.8767,3.8852,0.5323,-2.4772,0.3996,-2.4772,1.4081,-0.6589,-0.1739,1,1
ETH-USDT,2026-03-29T11:38:45+00:00,2026-03-29T13:38:45+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T11-38-45Z.json,1774782000,2006.09,96,0.0359,0.568,0.3949,0.7235,2.8638,3.8677,0.5356,-2.0154,0.8484,-2.0154,1.8524,-0.2235,0.264,1,1
ETH-USDT,2026-03-29T13:17:57+00:00,2026-03-29T15:17:57+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T13-17-57Z.json,1774789200,1990.55,96,-0.7746,-0.7276,-1.7546,0.5724,2.8068,3.7296,0.5572,-2.4596,0.3471,-2.8118,0.9178,-0.923,-0.5351,0,1
ETH-USDT,2026-03-29T14:48:58+00:00,2026-03-29T16:48:58+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T14-48-58Z.json,1774792800,1992.64,96,-0.5872,-0.8183,-1.3881,0.1624,2.8038,3.6193,0.5833,-2.3522,0.4517,-2.704,0.9154,-0.7541,-0.4304,0,1
ETH-USDT,2026-03-29T15:44:08+00:00,2026-03-29T17:44:08+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T15-44-08Z.json,1774796400,1991.6,96,-0.3757,-0.9741,-1.7387,0.0342,2.3273,3.6212,0.5877,-1.9276,0.3997,-2.7576,0.8636,-0.7361,-0.4845,0,1
ETH-USDT,2026-03-29T16:49:34+00:00,2026-03-29T18:49:34+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T16-49-34Z.json,1774800000,1998.1,96,0.1017,-0.3754,-1.3172,0.5784,2.1731,3.6094,0.5857,-1.4494,0.7237,-2.4233,1.1861,-0.3593,-0.1728,0,1
ETH-USDT,2026-03-29T17:45:55+00:00,2026-03-29T19:45:55+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T17-45-55Z.json,1774803600,1995.56,96,-0.4127,-0.4892,-1.2549,0.9271,2.1443,3.614,0.5883,-1.5469,0.5973,-2.5537,1.0604,-0.4334,-0.3187,0,1
ETH-USDT,2026-03-29T18:59:57+00:00,2026-03-29T20:59:57+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T18-59-57Z.json,1774807200,1997.33,96,-0.2168,-0.384,-1.2079,0.6617,2.1424,3.3985,0.5834,-1.4569,0.6854,-2.4628,0.9357,-0.2938,-0.2436,0,1
ETH-USDT,2026-03-29T19:42:25+00:00,2026-03-29T21:42:25+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T19-42-25Z.json,1774810800,1994.61,96,0.3784,-0.5723,-1.2809,0.1441,2.1453,3.335,0.564,-1.5953,0.55,-2.6025,0.7325,-0.376,-0.3824,0,1
ETH-USDT,2026-03-29T20:48:01+00:00,2026-03-29T22:48:01+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T20-48-01Z.json,1774814400,2001.72,96,0.3867,-0.1342,-1.1228,0.7981,2.0957,3.3092,0.5706,-1.1925,0.9032,-2.2381,1.0711,0.0243,-0.0449,0,1
ETH-USDT,2026-03-29T21:44:55+00:00,2026-03-29T23:44:55+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T21-44-55Z.json,1774818000,2004.88,96,0.6112,0.2886,-0.2259,0.9827,1.7861,3.3039,0.549,-0.7267,1.0594,-2.0769,1.227,0.1896,0.0916,0,1
ETH-USDT,2026-03-29T22:48:28+00:00,2026-03-30T00:48:28+02:00,2026-03-30,data/history/2026-03-30/2026-03-29T22-48-28Z.json,1774821600,1950.02,96,-2.4048,-2.307,-3.0738,-1.7964,3.6959,5.0841,0.7422,-3.5605,0.1354,-4.9487,0.1354,-2.4304,-2.6132,0,0
ETH-USDT,2026-03-29T23:46:13+00:00,2026-03-30T01:46:13+02:00,2026-03-30,data/history/2026-03-30/2026-03-29T23-46-13Z.json,1774825200,1988.1,96,-0.3584,-0.785,-0.3339,-0.2414,4.0868,5.4484,0.7823,-1.5769,2.5099,-2.9385,2.5099,-0.5604,-0.7309,0,0
ETH-USDT,2026-03-30T03:35:03+00:00,2026-03-30T05:35:03+02:00,2026-03-30,data/history/2026-03-30/2026-03-30T03-35-03Z.json,1774839600,2037.58,96,1.5292,2.2522,1.3122,2.4471,5.1846,5.3161,0.9053,-0.3072,4.8774,-0.4388,4.8774,1.8139,1.6203,1,1
ETH-USDT,2026-03-30T06:05:19+00:00,2026-03-30T08:05:19+02:00,2026-03-30,data/history/2026-03-30/2026-03-30T06-05-19Z.json,1774850400,2051.34,96,2.7036,2.7041,2.3097,2.4932,5.8869,5.8869,0.8376,-0.3715,5.5154,-0.3715,5.5154,2.2243,2.1372,1,1
ETH-USDT,2026-03-30T07:59:10+00:00,2026-03-30T09:59:10+02:00,2026-03-30,data/history/2026-03-30/2026-03-30T07-59-10Z.json,1774854000,2058.69,96,2.3791,3.1584,2.622,2.5658,6.2807,6.2807,0.884,-0.4279,5.8528,-0.4279,5.8528,2.4975,2.4579,1,1
ETH-USDT,2026-03-30T09:44:45+00:00,2026-03-30T11:44:45+02:00,2026-03-30,data/history/2026-03-30/2026-03-30T09-44-45Z.json,1774861200,2056.1,96,0.9867,2.4521,2.8508,2.8287,6.6456,6.6456,0.8485,-0.9114,5.7342,-0.9114,5.7342,2.1231,2.201,1,1
ETH-USDT,2026-03-30T11:16:01+00:00,2026-03-30T13:16:01+02:00,2026-03-30,data/history/2026-03-30/2026-03-30T11-16-01Z.json,1774868400,2060.13,96,0.5972,3.8178,2.8096,3.0993,6.6326,6.6326,0.7803,-0.714,5.9186,-0.714,5.9186,2.076,2.2721,1,1
ETH-USDT,2026-03-30T13:59:26+00:00,2026-03-30T15:59:26+02:00,2026-03-30,data/history/2026-03-30/2026-03-30T13-59-26Z.json,1774875600,2059.13,96,-0.0204,2.401,3.6254,1.6302,7.1326,7.1326,0.8537,-1.2598,5.8729,-1.2598,5.8729,1.7,2.0973,1,1
